REGIÃO;ESTADO;NOME;CODIGO;LATITUDE;LONGITUDE;ALTITUDE;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
NE;CE;QUIXERAMOBIM;A325;-5.17444443;-39.28944444;221.04;;;;;;;;0.0082191780821917;0.0;0.0;0.0410958904109589;0.0;0.0901639344262295;0.0958904109589041;0.0054794520547945;0.0;0.0027322404371584;0.0;0.1123287671232876;0.1232876712328767;0.7568306010928961;0.5150684931506849
NE;PB;JOAO PESSOA;A320;-7.16527777;-34.81555555;33.5;;;;;;;;0.0082191780821917;0.0;0.0;0.0136986301369863;0.0;0.8169398907103825;0.0712328767123287;0.0;0.0;0.0273224043715847;0.0164383561643835;0.2273972602739726;0.0027397260273972;0.2923497267759563;0.7068493150684931
NE;RN;MOSSORO;A318;-4.90416666;-37.36694443;29.44;;;;;;;;0.0027397260273972;0.0;0.0;0.0;0.0794520547945205;0.0;0.0;0.0;0.0;0.1584699453551912;0.0;0.0;0.1945205479452054;0.7459016393442623;1.0
SE;ES;SAO MATEUS;A616;-18.676198;-39.864051;28.66;;;;;;;0.0;0.0;0.0054644808743169;0.0;0.0191780821917808;0.0;0.0;0.0;0.0027397260273972;0.0;0.0;0.1123287671232876;0.0;0.0;0.0;0.0
SE;RJ;TRES RIOS;A625;-22.09833333;-43.20833333;295.0;;;;;;;;;;;;;;;;;0.0054644808743169;0.0;0.0;0.0;0.0;0.0054794520547945
SE;RJ;RIO DE JANEIRO - FORTE DE COPACABANA;A652;-22.98833333;-43.19055555;25.59;;;;;;;;0.0082191780821917;0.0054644808743169;0.0;0.0054794520547945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0327868852459016;0.0
CO;MT;APIACAS;A910;-9.56333333;-57.3936111;217.75;;;;;;;0.0136986301369863;0.0;0.0027322404371584;0.0164383561643835;0.4301369863013699;0.136986301369863;0.0;0.0136986301369863;0.1150684931506849;0.2575342465753424;0.0683060109289617;0.1342465753424657;0.2;0.0;0.0;0.7315068493150685
CO;GO;JATAI;A016;-17.923622;-51.717467;670.08;;;;;;;;0.0328767123287671;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0876712328767123;0.0;0.0
CO;GO;SAO SIMAO;A011;-18.969142;-50.633449;492.45;;;;;;;0.0;0.0;0.0628415300546448;0.0;0.0;0.0;0.0054644808743169;0.0;0.0;0.0;0.1475409836065573;0.0493150684931506;0.0;0.0931506849315068;0.0;0.010958904109589
S;SC;LAGES;A865;-27.80222222;-50.33555555;952.7;;;;;;;;;;;;;;;0.010958904109589;0.0;0.0;0.0;0.0;0.0;0.0382513661202185;0.010958904109589
N;AC;PARQUE ESTADUAL CHANDLESS;A102;-9.35833333;-69.92638888;184.51;;;;;;;;;0.0846994535519125;0.0273972602739726;0.852054794520548;1.0;0.8989071038251366;0.7287671232876712;0.5452054794520548;0.0;0.0;0.0;0.0438356164383561;0.0931506849315068;0.0;0.0
SE;RJ;CAMPOS DOS GOYTACAZES - SAO TOME;A620;-22.04166666;-41.05166666;7.0;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0246575342465753;0.0027397260273972;0.0136612021857923;0.0;0.0;0.0;0.0027322404371584;0.0
NE;SE;ARACAJU;A409;-10.9525;-37.05444444;3.72;;;;0.0027397260273972;0.0;0.0547945205479452;0.4301369863013699;0.536986301369863;0.2431693989071038;0.0986301369863013;0.1150684931506849;0.0;0.0;0.0;0.0;0.0;0.0;0.0082191780821917;0.0;0.0;0.0;0.0767123287671232
SE;SP;RANCHARIA;A718;-22.37277777;-50.97472221;398.75;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0465753424657534;0.0245901639344262;0.1013698630136986;0.084931506849315;0.0;0.0218579234972677;0.0575342465753424;0.0027397260273972;0.1013698630136986;0.0;0.2164383561643835
NE;PE;RECIFE;A301;-8.05916666;-34.95916666;11.3;;;;;0.0;0.0027397260273972;0.0465753424657534;0.010958904109589;0.4207650273224044;0.4301369863013699;0.0;0.0;0.0054644808743169;0.0;0.0136986301369863;0.0027397260273972;0.0136612021857923;0.0328767123287671;0.0383561643835616;0.0;0.0;0.1342465753424657
NE;AL;PAO DE ACUCAR;A323;-9.74916666;-37.43083332;20.83;;;;;;;;0.0082191780821917;0.0;0.0;0.0;0.073972602739726;0.0519125683060109;0.1232876712328767;0.1013698630136986;0.0;0.1584699453551912;0.0;0.073972602739726;0.0;0.2950819672131147;1.0
CO;GO;MONTE ALEGRE DE GOIAS;A032;-13.253521;-46.890326;551.33;;;;;;;;0.0191780821917808;0.0054644808743169;0.0;0.0;0.1260273972602739;0.1092896174863388;0.0;0.0;0.0;0.0;0.0246575342465753;0.0;0.0;0.0;0.0027397260273972
N;PA;MONTE ALEGRE;A239;-2.0;-54.07638888;100.53;;;;;;;;;;;;;0.0109289617486338;0.010958904109589;0.3616438356164383;0.6575342465753424;0.0;0.0;0.0;0.1726027397260274;0.180327868852459;1.0
S;PR;DOIS VIZINHOS;A843;-25.69916666;-53.09527777;545.95;;;;;;;;0.0082191780821917;0.0;0.0;0.2027397260273972;0.0027397260273972;0.0;0.0;0.0054794520547945;0.273972602739726;0.1092896174863388;0.0164383561643835;0.0;0.0986301369863013;0.0928961748633879;0.978082191780822
SE;MG;SAO SEBASTIAO DO PARAISO;A561;-20.91;-47.11416666;845.0;;;;;;;;;;;;;;;;0.0027397260273972;0.0;0.0;0.0;0.0;0.0;0.9726027397260274
SE;MG;MONTALVANIA;A526;-14.40833333;-44.40416666;519.52;;;;;;;;0.0082191780821917;0.0;0.0;0.0;0.0;0.0;0.0;0.0958904109589041;0.1123287671232876;0.1229508196721311;0.0191780821917808;0.0;0.0;0.0;0.0054794520547945
S;PR;JOAQUIM TAVORA;A821;-23.505266;-49.946387;512.67;;;;;;;0.0027397260273972;0.021917808219178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0328767123287671;0.0;0.0;0.0;0.0;0.0;0.0
SE;MG;MONTE VERDE;A509;-22.86166666;-46.04333333;1544.89;;;;;0.0;0.0273972602739726;0.0136986301369863;0.0082191780821917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1726027397260274;0.0109289617486338;0.010958904109589;0.0;0.0;0.0;0.0
SE;MG;DORES DO INDAIA;A536;-19.481935;-45.593932;721.09;;;;;;;;0.0082191780821917;0.0;0.0027397260273972;0.0027397260273972;0.0;0.0027322404371584;0.0;0.0;0.0;0.0683060109289617;0.0;0.010958904109589;0.0;0.0;0.1232876712328767
S;RS;LAGOA VERMELHA;A844;-28.222381;-51.512845;833.83;;;;;;;;0.0082191780821917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1698630136986301;0.0;0.0;0.0;0.0054794520547945;0.0;0.0054794520547945
S;PR;CAMPINA DA LAGOA;B803;-24.57083332;-52.80027777;598.0;;;;;;;;;;;;;;;;;0.0027322404371584;0.0;0.0465753424657534;0.1945205479452054;0.6967213114754098;0.821917808219178
CO;MS;TRES LAGOAS;A704;-20.78333333;-51.71222222;328.94;;0.0;0.1013698630136986;0.5972602739726027;0.8907103825136612;0.0356164383561643;0.010958904109589;0.0027397260273972;0.1666666666666666;0.421917808219178;0.2547945205479452;0.3726027397260274;0.0;0.0;0.0;0.0;0.1967213114754098;0.2191780821917808;0.0;0.0438356164383561;0.918032786885246;0.0
SE;MG;CORONEL PACHECO;A557;-21.54666666;-43.26111111;411.14;;;;;;;;;;;;;0.0054644808743169;0.010958904109589;0.0;0.0;0.0;0.0876712328767123;0.0;0.0;0.0109289617486338;0.2876712328767123
CO;GO;EDEIA;A029;-17.33694444;-49.91472222;608.0;;;;;;;;;;;;;;;;;;0.0;0.0;0.0438356164383561;0.0;0.0027397260273972
CO;MT;SAPEZAL;A911;-13.30388888;-58.76333333;105.0;;;;;;;;;;;;;;;;;;0.0;0.0;0.2301369863013698;0.0027322404371584;0.0054794520547945
NE;BA;RIBEIRA DO AMPARO;A458;-11.05861111;-38.44416666;182.0;;;;;;;;;;;;;;;;;;;0.0164383561643835;0.0;0.3715846994535519;0.0027397260273972
CO;MT;QUERENCIA;A916;-12.627315;-52.220891;360.59;;;;;;;;0.0054794520547945;0.0054644808743169;0.0;0.2958904109589041;0.0;0.1393442622950819;0.0;0.4082191780821917;0.0;0.0737704918032786;0.0;0.4958904109589041;0.0;;
S;RS;BAGE;A827;-31.34777777;-54.01333333;226.19;;;;;;;;0.0082191780821917;0.0027322404371584;0.0;0.0;0.0054794520547945;0.0;0.0;0.0136986301369863;0.0;0.2404371584699453;0.0493150684931506;0.0;0.0;0.0027322404371584;0.0
N;AP;MACAPA;A249;0.03499999;-51.08888888;16.62;;;;;;;;;;;;;;0.010958904109589;0.0;0.3123287671232876;0.1885245901639344;0.1534246575342465;0.1835616438356164;0.1068493150684931;0.0;0.5424657534246575
SE;MG;GOVERNADOR VALADARES;A532;-18.830354;-41.977007;198.24;;;;;;;;0.0136986301369863;0.0;0.0;0.0;0.0;0.0027322404371584;0.0191780821917808;0.0986301369863013;0.3095890410958904;0.0;0.0;0.0;0.0;0.0;0.0
NE;BA;SALVADOR (RADIO FAROL);A456;-12.80833333;-38.49583333;31.0;;;;;;;;;;;;;;;;;;;0.0054794520547945;0.0;0.0;0.0
CO;MT;PORTO ESTRELA;A935;-15.32472221;-57.22583332;147.75;;;;;;;;;0.0;0.4383561643835616;0.4410958904109589;0.0;0.0;0.0;0.0493150684931506;0.147945205479452;0.1557377049180328;0.010958904109589;0.0794520547945205;0.5095890410958904;0.0;0.0
NE;CE;TAUA;A324;-6.01749999;-40.28138888;410.87;;;;;;;;0.0082191780821917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0164383561643835;0.0;0.3524590163934426;1.0
S;PR;CIDADE GAUCHA;A869;-23.359156;-52.931912;365.79;;;;;;;;;0.0;0.0;0.1123287671232876;0.536986301369863;0.0;0.0876712328767123;0.0;0.0027397260273972;0.1393442622950819;0.1589041095890411;0.0082191780821917;0.0;0.0027322404371584;0.0054794520547945
CO;GO;GOIAS;A014;-15.93972221;-50.14138888;512.86;;;;;;;;0.010958904109589;0.0027322404371584;0.0;0.0;0.0191780821917808;0.0245901639344262;0.0;0.0;0.0027397260273972;0.0;0.0547945205479452;0.0;0.0931506849315068;0.0;0.0027397260273972
S;RS;TORRES;A808;-29.35027777;-49.73333333;8.44;;;;;;;0.0;0.0136986301369863;0.0054644808743169;0.0;0.0;0.0;0.1202185792349726;0.0;0.0;0.1232876712328767;0.0;0.2493150684931507;0.0;0.0;0.0218579234972677;0.1205479452054794
NE;RN;CAICO;A316;-6.46749999;-37.08499999;171.26;;;;;;;;0.0;0.0;0.0;0.0027397260273972;0.0;0.0;0.0;0.0136986301369863;0.0712328767123287;0.1857923497267759;0.0602739726027397;0.2082191780821917;0.0;0.0519125683060109;0.0301369863013698
NE;SE;CARIRA;A420;-10.39972221;-37.74749999;289.92;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.1150684931506849;0.0136986301369863;0.0;0.1885245901639344;0.0767123287671232;0.3068493150684931;0.0;0.0;0.7205479452054795
SE;SP;BARUERI;A755;-23.52388888;-46.86944443;776.5;;;;;;;;;;;;0.0;0.0273224043715847;0.0;0.0;0.0;0.0901639344262295;0.0;0.0;0.1917808219178082;0.0;0.0
SE;SP;BARRA DO TURVO;A746;-24.96277777;-48.41638888;659.89;;;;;;;;;0.0464480874316939;0.915068493150685;0.0027397260273972;0.0;0.0;0.1260273972602739;0.0;0.0;0.0;0.0;0.0;0.1232876712328767;1.0;1.0
N;RO;DTCEA GUAJARA-MIRIM;S110;-10.78999999;-65.33277777;;;;;;;;;;;;;;;;;;0.0846994535519125;0.0904109589041095;0.0027397260273972;;;
N;RR;PACARAIMA;S114;4.47749999;-61.14916666;;;;;;;;;;;;;;;;;;0.0846994535519125;0.4821917808219178;0.9643835616438357;;;
N;AM;LABREA;A111;-7.26055555;-64.7886111;61.91;;;;;;;;;0.0;0.0;0.0;0.0082191780821917;0.0327868852459016;0.0;0.0;0.2767123287671232;0.0;0.0054794520547945;0.3178082191780822;0.5041095890410959;0.0;0.0027397260273972
S;SC;CURITIBANOS;A860;-27.288624;-50.604283;978.1;;;;;;;;;0.0027322404371584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1643835616438356;0.0;0.0;0.0;0.0082191780821917
S;SC;Laguna  - Farol de Santa Marta;A866;-28.60444444;-48.81333333;34.36;;;;;;;;;0.0027322404371584;0.0;0.0273972602739726;0.0;0.0;0.0;0.0;0.1835616438356164;0.1311475409836065;0.0;0.4273972602739726;0.0;0.0027322404371584;0.6547945205479452
NE;BA;UAUA;A435;-9.8336111;-39.49555555;450.6;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.1013698630136986;0.0;0.0054644808743169;0.0;0.0;0.0547945205479452;0.0245901639344262;0.989041095890411
SE;RJ;RIO CLARO;A626;-22.653579;-44.040916;516.0;;;;;;;;;;;;;;;;;0.0081967213114754;0.0;0.0;0.0;0.0;0.0
CO;DF;GAMA (PONTE ALTA);A046;-15.93527777;-48.13749999;990.0;;;;;;;;;;;;;;;0.0328767123287671;0.0;0.0;0.010958904109589;0.0;0.0;0.0;0.0
N;TO;ARAGUATINS;A044;-5.6436111;-48.11194444;130.71;;;;;;;;;;0.147945205479452;0.4602739726027397;0.0;0.0;0.0;0.0;0.0;0.0109289617486338;0.0136986301369863;0.021917808219178;0.1808219178082191;0.5109289617486339;0.9506849315068492
SE;RJ;NITEROI;A627;-22.867389;-43.102056;6.0;;;;;;;;;;;;;;;;;;;0.0027397260273972;0.0;0.0;0.0
SE;SP;SAO CARLOS;A711;-21.980353;-47.883927;859.29;;;;;;;0.2931506849315068;0.4630136986301369;0.0;0.0;0.0;0.0;0.1830601092896175;0.0;0.0;0.0;0.0382513661202185;0.0;0.0027397260273972;0.0;0.0;0.0
NE;BA;ITAPETINGA;A446;-15.24472221;-40.22944443;271.48;;;;;;;;;;0.0;0.0;0.010958904109589;0.2131147540983606;0.0;0.0;0.0027397260273972;0.0;0.0328767123287671;0.0;0.0;0.0;0.6657534246575343
CO;MS;NOVA ANDRADINA;S713;-22.0786111;-53.46583333;372.0;;;;;;;;;;;;;;;;;;;0.0027397260273972;0.7753424657534247;0.9808743169398908;0.4849315068493151
CO;GO;ALTO PARAISO DE GOIAS;A024;-14.13305554;-47.52333332;1264.7;;;;;;;;0.0082191780821917;0.0136612021857923;0.1342465753424657;0.0;0.0;0.0;0.0;0.0;0.021917808219178;0.0;0.0;0.0;0.0273972602739726;0.0;0.0
CO;GO;PARAUNA;A027;-16.962536;-50.42545;678.74;;;;;;;;;0.0;0.0;0.0;0.0821917808219178;0.1939890710382513;0.0;0.0136986301369863;0.1041095890410958;0.0;0.0931506849315068;0.0;0.0;0.0;0.0
CO;MS;IVINHEMA;A709;-22.30055555;-53.82277777;377.36;;;;0.8958904109589041;1.0;0.7150684931506849;0.0164383561643835;0.0054794520547945;0.0;0.0821917808219178;0.0027397260273972;0.0767123287671232;0.0;0.0;0.1150684931506849;0.0301369863013698;0.0382513661202185;0.2082191780821917;0.0;0.0;0.0054644808743169;0.0164383561643835
N;PA;ALTAMIRA;A253;-3.27027777;-52.39472221;191.0;;;;;;;;;;;;;;;;;;;0.0082191780821917;0.0;0.8360655737704918;1.0
NE;BA;QUEIMADAS;A436;-10.98472221;-39.61694443;310.11;;;;;;;;;0.0;0.0;0.0;0.0383561643835616;0.0;0.0520547945205479;0.0356164383561643;0.0;0.0;0.0;0.0602739726027397;0.0;0.0628415300546448;0.0438356164383561
SE;SP;ITAPEVA;A714;-23.98194443;-48.88583333;743.33;;;;;;;0.0;0.0082191780821917;0.0;0.0356164383561643;0.0493150684931506;0.0246575342465753;0.2131147540983606;0.0;0.0383561643835616;0.0246575342465753;0.0;0.0;0.0;0.0;0.0;0.0
CO;MS;MARACAJU;A731;-21.60916666;-55.17749999;388.94;;;;;;;0.0;0.0630136986301369;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.040983606557377;0.0027397260273972;0.0;0.1260273972602739;1.0;0.9808219178082191
NE;PB;SAO GONCALO;A333;-6.835777;-38.311583;237.04;;;;;;;;0.0;0.0;0.6657534246575343;0.0;0.073972602739726;0.0;0.010958904109589;0.0;0.0;0.1311475409836065;0.0;0.0;0.0630136986301369;0.0;0.0
SE;RJ;MACAE;A608;-22.3761111;-41.81194444;28.0;;;;;;;0.0;0.0;0.0464480874316939;0.0;0.0;0.0136986301369863;0.0846994535519125;0.1835616438356164;0.0;0.0;0.0;0.0082191780821917;0.0027397260273972;0.0;0.0;0.1342465753424657
CO;MS;MIRANDA;A722;-20.39555555;-56.43166666;132.49;;;;;;;0.0;0.0;0.0;0.0;0.0;0.3506849315068493;0.0;0.0;0.0;0.3397260273972602;0.0;0.0602739726027397;0.0958904109589041;0.2219178082191781;0.4043715846994535;0.8547945205479452
N;PA;CASTANHAL;A202;-1.30083333;-47.94805555;47.13;;;;0.0383561643835616;0.0;0.0164383561643835;0.0136986301369863;0.0;0.2650273224043716;0.0;0.0;0.2328767123287671;0.0245901639344262;0.0;0.0;0.1260273972602739;0.0054644808743169;0.0;0.0;0.0;0.0027322404371584;0.2191780821917808
N;TO;LAGOA DA CONFUSAO;A055;-10.828286;-49.847882;178.0;;;;;;;;;;;;;;;;;0.0;0.0;0.1589041095890411;0.3972602739726027;0.0;0.0027397260273972
S;PR;SAO MATEUS DO SUL;A874;-25.83555555;-50.36888888;780.21;;;;;;;;;;;;0.010958904109589;0.0;0.0027397260273972;0.0027397260273972;0.0;0.0;0.0;0.2301369863013698;0.0;0.0;0.589041095890411
CO;MT;PONTES E LACERDA;A937;-15.23444444;-59.3461111;272.53;;;;;;;;;0.0081967213114754;0.0;0.0;0.3753424657534246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027397260273972;0.0136612021857923;1.0
NE;BA;BURITIRAMA;A432;-10.72305554;-43.65111111;506.06;;;;;;;;;0.1420765027322404;0.1205479452054794;0.0301369863013698;0.1068493150684931;0.0;0.0;0.0;0.0;0.0491803278688524;0.0136986301369863;0.0164383561643835;0.0712328767123287;0.6530054644808743;1.0
SE;SP;VALPARAISO;A734;-21.31916666;-50.93027777;381.9;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0465753424657534;0.0;0.0027397260273972;0.1068493150684931;0.0;0.1256830601092896;0.0191780821917808
N;TO;CAMPOS LINDOS;A043;-8.15472222;-46.63944444;426.56;;;;;;;;;;;;;0.0027322404371584;0.0273972602739726;0.0;0.0;0.0655737704918032;0.3780821917808219;0.0;0.0;0.0983606557377049;0.7589041095890411
N;PA;BELEM;A201;-1.411228;-48.439512;21.17;;;;0.010958904109589;0.226775956284153;0.0986301369863013;0.3260273972602739;0.2246575342465753;0.0573770491803278;0.0;0.0;0.0;0.0218579234972677;0.0;0.0027397260273972;0.0;0.0;0.0027397260273972;0.0;0.0;0.0355191256830601;0.0054794520547945
S;PR;CLEVELANDIA;A876;-26.41722221;-52.3486111;966.06;;;;;;;;;0.0027322404371584;0.0;0.0;0.0;0.0;0.0054794520547945;0.0;0.0;0.0;0.0465753424657534;0.1287671232876712;0.0;0.0218579234972677;0.0
N;AM;URUCARA;A124;-2.53472221;-57.75805555;18.49;;;;;;;;;0.0;0.0;0.1589041095890411;0.0164383561643835;0.0;0.0;0.0;0.136986301369863;0.0;0.021917808219178;0.1589041095890411;0.0;0.9153005464480874;1.0
SE;MG;MANHUACU;A556;-20.26333333;-42.18277777;819.47;;;;;;;;;;;0.0082191780821917;0.2273972602739726;0.0;0.0;0.0;0.0;0.0;0.3780821917808219;0.0;0.0054794520547945;0.0737704918032786;0.0602739726027397
SE;MG;PARACATU;A571;-17.24444444;-46.88166666;705.0;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0
SE;SP;PRADOPOLIS;A747;-21.33833333;-48.11388888;540.41;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1123287671232876;0.0;0.0;0.0
SE;SP;REGISTRO;A766;-24.53305554;-47.86416666;35.0;;;;;;;;;;;;;;;;;;0.0027397260273972;0.0;0.021917808219178;0.4344262295081967;0.1013698630136986
SE;MG;JUIZ DE FORA;A518;-21.769965;-43.364329;936.88;;;;;;;;0.0082191780821917;0.0;0.0;0.0273972602739726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0575342465753424;0.0;0.0
CO;MS;COSTA RICA;A760;-18.49277777;-53.17138888;727.34;;;;;;;;;;;;;0.0054644808743169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SE;MG;PATROCINIO;A523;-18.996684;-46.985935;978.11;;;;;;;0.0;0.0684931506849315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0300546448087431;0.1835616438356164;0.0931506849315068;0.0;0.0;0.0767123287671232
N;AM;AUTAZES;A120;-3.58333333;-59.12944443;19.9;;;;;;;;;0.0;0.0164383561643835;0.0876712328767123;0.0;0.0136612021857923;0.0136986301369863;0.1835616438356164;0.0794520547945205;0.2704918032786885;0.0;0.136986301369863;0.0;0.0;0.6876712328767123
N;PA;MARABA;A240;-5.36638888;-49.05111111;116.58;;;;;;;;;;0.0136986301369863;0.0602739726027397;0.0;0.0;0.0;0.0;0.0;0.0163934426229508;0.0;0.3205479452054794;0.0;0.2814207650273224;0.5287671232876713
NE;MA;PREGUICAS;A218;-2.59222221;-42.7075;4.62;;;;;;;;;0.0054644808743169;0.0;0.0;0.0520547945205479;0.0081967213114754;0.1753424657534246;0.0;0.0;0.6174863387978142;0.2027397260273972;0.1232876712328767;0.0;0.7814207650273224;1.0
NE;PE;GARANHUNS;A322;-8.91083333;-36.49333333;827.78;;;;;;;;0.010958904109589;0.0;0.0;0.0;0.0;0.0;0.0;0.1232876712328767;0.0821917808219178;0.0;0.0;0.0273972602739726;0.0;0.0;0.3616438356164383
CO;GO;CRISTALINA (FAZENDA SANTA MONICA);A056;-16.39944444;-47.62583332;932.0;;;;;;;;;;;;;;;;;;;0.010958904109589;0.0;0.0;0.0136986301369863
N;PA;SANTANA DO ARAGUAIA;A233;-9.3386111;-50.35027777;176.75;;;;;;;;;0.0081967213114754;0.0;0.0;0.1013698630136986;0.0218579234972677;0.0;0.0;0.010958904109589;0.2923497267759563;0.3808219178082191;0.2630136986301369;0.0;0.0;0.8027397260273973
S;RS;CACAPAVA DO SUL;A812;-30.54527777;-53.46694443;420.82;;;;;;;0.0;0.0082191780821917;0.0027322404371584;0.0;0.0191780821917808;0.0082191780821917;0.0027322404371584;0.0;0.0136986301369863;0.0;0.0;0.0;0.0;0.0520547945205479;0.0;0.010958904109589
CO;MT;SERRA NOVA DOURADA;A943;-11.98777777;-51.4261111;441.0;;;;;;;;;;;;;;;;;;;;0.4575342465753425;0.0;0.3287671232876712
S;RS;TEUTONIA;A882;-29.44916666;-51.82333332;81.0;;;;;;;;;;;;;0.0273224043715847;0.0;0.0;0.0;0.0683060109289617;0.0;0.0;0.0164383561643835;0.0;0.0712328767123287
N;TO;GURUPI;A019;-11.74583333;-49.04972221;279.07;;;;;;;0.0328767123287671;0.0602739726027397;0.0027322404371584;0.0;0.0602739726027397;0.0;0.0;0.0;0.0;0.0;0.040983606557377;0.0;0.0;0.0;0.5218579234972678;0.010958904109589
S;PR;GOIOERE;A825;-24.15833333;-53.03055554;452.34;;;;;;;;;;;;;;;;;;;;0.8794520547945206;0.3633879781420765;0.8301369863013699
NE;PI;PARNAIBA;A308;-3.08666666;-41.78305554;52.11;;;;0.0356164383561643;0.0;0.0027397260273972;0.0136986301369863;0.2082191780821917;0.0218579234972677;0.1205479452054794;0.0;0.0;0.040983606557377;0.0931506849315068;0.0;0.0;0.0;0.0465753424657534;0.1424657534246575;0.0958904109589041;0.0;0.1808219178082191
CO;GO;IPORA;A028;-16.42305554;-51.14888888;610.41;;;;;;;;;;;;;;0.0082191780821917;0.0;0.0;0.0;0.0;0.0082191780821917;0.0;0.4344262295081967;0.3315068493150685
NE;RN;CALCANHAR;A344;-5.16;-35.48749999;9.82;;;;;;;;;0.0601092896174863;0.0;0.0;0.0;0.0901639344262295;0.147945205479452;0.1808219178082191;0.0;0.0273224043715847;0.0;0.010958904109589;0.9643835616438357;1.0;1.0
SE;RJ;DUQUE DE CAXIAS - XEREM;A603;-22.58972221;-43.28222221;22.0;;;0.0438356164383561;0.2575342465753424;0.8387978142076503;0.0684931506849315;0.0465753424657534;0.1150684931506849;0.1202185792349726;0.2191780821917808;0.0054794520547945;0.0;0.0;0.010958904109589;0.136986301369863;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CO;MT;ALTO TAQUARI;A934;-17.8411111;-53.28944444;862.42;;;;;;;;;0.0081967213114754;0.0;0.0;0.0027397260273972;0.0027322404371584;0.0;0.0;0.0;0.221311475409836;0.0;0.0;0.1917808219178082;0.0;0.0054794520547945
SE;SP;FRANCA;A708;-20.58444444;-47.38249999;1002.74;;;0.0;0.7041095890410959;0.0;0.0164383561643835;0.0082191780821917;0.0;0.0163934426229508;0.7890410958904109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2520547945205479;0.0;0.0
SE;MG;TEOFILO OTONI;A527;-17.89284;-41.515423;467.17;;;;;;;0.0;0.0082191780821917;0.0;0.0;0.0;0.0054794520547945;0.0;0.0;0.0;0.2082191780821917;0.0081967213114754;0.0;0.0;0.0;0.0;0.147945205479452
N;RO;ARIQUEMES;A940;-9.94888888;-62.96194444;128.44;;;;;;;;;0.0081967213114754;0.0;0.210958904109589;0.0;0.0;0.0;0.1342465753424657;0.3178082191780822;0.0683060109289617;0.3561643835616438;0.0;0.0;0.4644808743169399;1.0
N;AM;ITACOATIARA;A121;-3.13333333;-58.48277777;41.54;;;;;;;;;0.0136612021857923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0737704918032786;0.0;0.136986301369863;0.1342465753424657;0.4453551912568306;0.0246575342465753
NE;PE;CABROBO;A329;-8.504;-39.31528;342.74;;;;;;;;0.010958904109589;0.0;0.0;0.0;0.0;0.0;0.0054794520547945;0.0;0.0;0.0355191256830601;0.0027397260273972;0.0356164383561643;0.010958904109589;0.0;0.0027397260273972
NE;PE;CARUARU;A341;-8.36527777;-36.02833332;852.0;;;;;;;;0.0301369863013698;0.0;0.0;0.0;0.1863013698630137;0.0;0.0410958904109589;0.1342465753424657;0.0;0.0;0.0767123287671232;0.1561643835616438;0.0;0.0;0.9315068493150684
CO;MT;SANTO ANTONIO DO LESTE;A931;-14.92777777;-53.8836111;664.21;;;;;;;;;0.0081967213114754;0.0;0.0;0.0;0.0655737704918032;0.0;0.0;0.0;0.0;0.0630136986301369;0.0;0.0;0.0437158469945355;0.9863013698630136
S;RS;SERAFINA CORREA;A894;-28.70472222;-51.87083332;545.0;;;;;;;;;;;;;;;;;0.0191256830601092;0.0;0.0;0.0;0.0;0.1890410958904109
SE;RJ;SILVA JARDIM;A659;-22.64583333;-42.41555555;19.0;;;;;;;;;;;;;;;;0.0136986301369863;0.0;0.0027397260273972;0.0;0.0;0.0;0.0
S;SC;DIONISIO CERQUEIRA;A848;-26.286562;-53.633114;807.54;;;;;;;;;0.0;0.0;0.1616438356164383;0.0;0.2513661202185792;0.1945205479452054;0.0;0.2657534246575342;0.0;0.0;0.0;0.0;0.0;0.010958904109589
