"2567";"2567";"73";"-41,0771583626";"-21,287850751";NULL;"Perfil completo";NULL;"CPSR-RJ-3";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2568";"2568";"73";NULL;NULL;NULL;"Perfil completo";NULL;"CPSR-RJ-4";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2569";"2569";"73";"-41,2632818523";"-21,7756207066";NULL;"Perfil completo";NULL;"CPSR-RJ-5";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2570";"2570";"73";"-41,2621072932";"-21,7746977013";NULL;"Perfil completo";NULL;"CPSR-RJ-6";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2571";"2571";"73";NULL;NULL;NULL;"Perfil completo";"30,0";"CPSR-RJ-7";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2572";"2572";"73";NULL;NULL;NULL;"Perfil completo";"25,0";"CPSR-RJ-8";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2573";"2573";"73";"-42,1953957943";"-22,3477818362";NULL;"Perfil completo";NULL;"CPSR-RJ-9";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2574";"2574";"74";NULL;NULL;NULL;"Perfil completo";NULL;"COMPL-1-RJ";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2575";"2575";"74";NULL;NULL;NULL;"Amostra extra";"60,0";"EXTRA-13-BA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2576";"2576";"74";NULL;NULL;NULL;"Amostra extra";"90,0";"EXTRA-15-BA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2577";"2577";"74";NULL;NULL;NULL;"Perfil completo";NULL;"PEFIL-14-BA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2578";"2578";"74";NULL;NULL;NULL;"Perfil completo";"70,0";"PERFIL-10-ES";NULL;NULL;NULL;NULL;NULL;"Corte de estrada";NULL;"0"
"2579";"2579";"74";NULL;NULL;NULL;"Perfil completo";NULL;"PERFIL-11-ES";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2580";"2580";"74";NULL;NULL;NULL;"Perfil completo";"150,0";"PERFIL-12-ES";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2581";"2581";"74";NULL;NULL;NULL;"Perfil completo";"130,0";"PERFIL-16-BA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2582";"2582";"74";NULL;NULL;NULL;"Perfil completo";"200,0";"PERFIL-17-BA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2583";"2583";"74";"-39,5";"-16,65";NULL;"Perfil completo";"50,0";"PERFIL-18-BA";NULL;NULL;NULL;NULL;NULL;"Barranco";NULL;"0"
"2584";"2584";"74";NULL;NULL;NULL;"Perfil completo";"60,0";"PERFIL-1-RJ";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2585";"2585";"74";NULL;NULL;NULL;"Perfil completo";"80,0";"PERFIL-21-BA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2586";"2586";"74";"-41,3544444444";"-21,4105555556";NULL;"Perfil completo";"40,0";"PERFIL-2-RJ";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2587";"2587";"74";NULL;NULL;NULL;"Perfil completo";"35,0";"PERFIL-3-RJ";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2588";"2588";"74";NULL;NULL;NULL;"Perfil completo";NULL;"PERFIL-4-ES";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2589";"2589";"74";NULL;NULL;NULL;"Perfil completo";NULL;"PERFIL-5-ES";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2590";"2590";"74";NULL;NULL;NULL;"Perfil completo";NULL;"PERFIL-6-ES";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2591";"2591";"74";NULL;NULL;NULL;"Perfil completo";NULL;"PERFIL-7-ES";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2592";"2592";"74";"-40,0166666667";"-19,0";NULL;"Perfil completo";"3,0";"PERFIL-8-RJ";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2593";"2593";"74";NULL;NULL;NULL;"Perfil completo";NULL;"PERFIL-9-RJ";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2594";"2594";"75";"-38,9169444444";"-4,5818333333";NULL;"Perfil completo";NULL;"XXXIICBCS-02";NULL;NULL;NULL;NULL;NULL;"Corte de estrada";NULL;"0"
"2595";"2595";"75";"-38,9876944444";"-4,8180833333";NULL;"Perfil completo";NULL;"XXXIICBCS-03";NULL;NULL;NULL;NULL;NULL;"Corte de estrada";NULL;"0"
"2596";"2596";"75";"-38,9972777778";"-4,9574444444";NULL;"Perfil completo";NULL;"XXXIICBCS-04";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2597";"2597";"75";"-38,0548055556";"-5,1872222222";NULL;"Perfil completo";NULL;"XXXIICBCS-05";NULL;NULL;NULL;NULL;NULL;"Barranco";NULL;"0"
"2598";"2598";"75";"-38,1415";"-5,1465277778";NULL;"Perfil completo";NULL;"XXXIICBCS-07";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2599";"2599";"75";"-37,9933888889";"-5,1580833333";NULL;"Perfil completo";NULL;"XXXIICBCS-06";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2600";"2600";"75";"-38,5030527778";"-4,1840777778";NULL;"Perfil completo";NULL;"XXXIICBCS-01";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2601";"2601";"76";NULL;NULL;NULL;"Perfil completo";"955,0";"RTIMG-1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2602";"2602";"76";NULL;NULL;NULL;"Perfil completo";"970,0";"RTIMG-3";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2603";"2603";"76";NULL;NULL;NULL;"Perfil completo";"984,0";"RTIMG-4";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2604";"2604";"76";NULL;NULL;NULL;"Perfil completo";"994,0";"RTIMG-7";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2605";"2605";"76";"-47,645";"-18,9213888889";NULL;"Perfil completo";"971,0";"RTIMG-5";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2606";"2606";"76";"-47,6261111111";"-18,9947222222";NULL;"Perfil completo";"991,0";"RTIMG-6";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2607";"2607";"76";"-48,2105555556";"-18,7261111111";NULL;"Perfil completo";"860,0";"RTIMG-9";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2608";"2608";"76";"-48,2291666667";"-18,7947222222";NULL;"Perfil completo";"682,0";"RTIMG-8";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2609";"2609";"76";NULL;NULL;NULL;"Perfil completo";"768,0";"RTIMG-10";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2610";"2610";"76";"-48,1525";"-19,0933333333";NULL;"Perfil completo";"943,0";"RTIMG-11";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2611";"2611";"77";NULL;NULL;NULL;"Perfil completo";NULL;"ALT-ITA-13";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2612";"2612";"77";NULL;NULL;NULL;"Perfil completo";NULL;"ALT-ITA-14";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2613";"2613";"77";NULL;NULL;NULL;"Perfil completo";NULL;"ALT-ITA-15";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2614";"2614";"77";NULL;NULL;NULL;"Perfil completo";NULL;"ALT-ITA-16";NULL;NULL;NULL;NULL;NULL;"Trincheira";NULL;"0"
"2615";"2615";"77";NULL;NULL;NULL;"Perfil completo";NULL;"ALT-ITA-17";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2616";"2616";"77";NULL;NULL;NULL;"Perfil completo";NULL;"ALT-ITA-18";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2617";"2617";"77";NULL;NULL;NULL;"Perfil completo";NULL;"ALT-ITA-19";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2618";"2618";"77";NULL;NULL;NULL;"Perfil completo";NULL;"ALT-ITA-20";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2619";"2619";"78";NULL;NULL;NULL;"Perfil completo";NULL;"9122/23";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2620";"2620";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-7958/61";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2621";"2621";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-7963/66";NULL;NULL;NULL;NULL;NULL;"Corte de estrada";NULL;"0"
"2622";"2622";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-7973/77";NULL;NULL;NULL;NULL;NULL;"Corte de estrada";NULL;"0"
"2623";"2623";"78";NULL;NULL;NULL;"Perfil  parcial";NULL;"IPEAN-8097/98";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2624";"2624";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-8099/01";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2625";"2625";"78";NULL;NULL;NULL;"Amostra extra";NULL;"IPEAN-8102/06";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2626";"2626";"78";NULL;NULL;NULL;"Perfil  parcial";NULL;"IPEAN-8233/34";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2627";"2627";"78";NULL;NULL;NULL;"Perfil  parcial";NULL;"IPEAN-8235/36";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2628";"2628";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-8237/38";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2629";"2629";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-8239/40";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2630";"2630";"78";NULL;NULL;NULL;"Perfil  parcial";NULL;"IPEAN-8241/42";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2631";"2631";"78";NULL;NULL;NULL;"Perfil  parcial";NULL;"IPEAN-8245/46";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2632";"2632";"78";NULL;NULL;NULL;"Perfil  parcial";NULL;"IPEAN-8247/49";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2633";"2633";"78";NULL;NULL;NULL;"Amostra extra";NULL;"IPEAN-8250/52";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2634";"2634";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-8253/56";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2635";"2635";"78";NULL;NULL;NULL;"Perfil  parcial";NULL;"IPEAN-8380/81";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2636";"2636";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-8738/39";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2637";"2637";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-8740/43";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2638";"2638";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-8770/72";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2639";"2639";"78";NULL;NULL;NULL;"Perfil  parcial";NULL;"IPEAN-8776/77";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2640";"2640";"78";NULL;NULL;NULL;"Amostra extra";NULL;"IPEAN-9113";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2641";"2641";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9114/18";NULL;NULL;NULL;NULL;NULL;"Corte de estrada";NULL;"0"
"2642";"2642";"78";NULL;NULL;NULL;"Perfil  parcial";NULL;"IPEAN-9119/21";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2643";"2643";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9124/28";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2644";"2644";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9129/33";NULL;NULL;NULL;NULL;NULL;"Corte de estrada";NULL;"0"
"2645";"2645";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9137/41";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2646";"2646";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9142/46";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2647";"2647";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9147/49";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2648";"2648";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9150/55";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2649";"2649";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9156/59";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2650";"2650";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9162/64";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2651";"2651";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9165/68";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2652";"2652";"78";NULL;NULL;NULL;"Perfil  parcial";NULL;"IPEAN-9169/71";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2653";"2653";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9172/75";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2654";"2654";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9176";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2655";"2655";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9182/86";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2656";"2656";"78";NULL;NULL;NULL;"Perfil  parcial";NULL;"IPEAN-9187/92";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2657";"2657";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9193";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2658";"2658";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9194/97";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2659";"2659";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9198/02";NULL;NULL;NULL;NULL;NULL;"Corte de estrada";NULL;"0"
"2660";"2660";"78";NULL;NULL;NULL;"Perfil  parcial";NULL;"IPEAN-9203/05";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2661";"2661";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9206/10";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2662";"2662";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9211/16";NULL;NULL;NULL;NULL;NULL;"Corte de estrada";NULL;"0"
"2663";"2663";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9217/20";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2664";"2664";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9221/25";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2665";"2665";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9226/29";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2666";"2666";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEAN-9230/34";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2667";"2667";"78";NULL;NULL;NULL;"Perfil completo";NULL;"IPEN-8773/75";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2668";"2668";"79";"-48,692305";"-28,140279";NULL;NULL;NULL;"Exame-01";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2669";"2669";"79";"-48,693401";"-28,15898";NULL;NULL;NULL;"Exame-02";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2670";"2670";"79";"-48,806354";"-28,447445";NULL;NULL;NULL;"Exame-03";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2671";"2671";"79";"-48,798953";"-28,453587";NULL;NULL;NULL;"Exame-04";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2672";"2672";"79";"-48,953504";"-28,431341";NULL;NULL;NULL;"Exame-05";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2673";"2673";"79";"-48,991674";"-28,460984";NULL;NULL;NULL;"Exame-06";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2674";"2674";"79";"-49,053855";"-28,542368";NULL;NULL;NULL;"Exame-07";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2675";"2675";"79";"-49,327838";"-28,780688";NULL;NULL;NULL;"Exame-08";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2676";"2676";"79";"-49,404671";"-28,825362";NULL;NULL;NULL;"Exame-09";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2677";"2677";"79";"-49,516797";"-28,921081";NULL;NULL;NULL;"Exame-10";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2678";"2678";"79";"-49,556414";"-28,886503";NULL;NULL;NULL;"Exame-11";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2679";"2679";"79";"-49,58697";"-28,862942";NULL;"Perfil  parcial";"15,0";"Exame-12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2680";"2680";"79";"-49,43506";"-28,38365";NULL;NULL;NULL;"Exame-13";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2681";"2681";"79";"-49,452796";"-28,377668";NULL;NULL;NULL;"Exame-14";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2682";"2682";"79";"-49,589197";"-28,361013";NULL;NULL;NULL;"Exame-15";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2683";"2683";"79";"-49,913251";"-28,269541";NULL;NULL;NULL;"Exame-16";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2684";"2684";"79";"-50,075917";"-28,061035";NULL;NULL;NULL;"Exame-17";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2685";"2685";"79";"-50,142587";"-27,892508";NULL;NULL;NULL;"Exame-18";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2686";"2686";"79";"-50,171485";"-27,882867";NULL;NULL;NULL;"Exame-19";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2687";"2687";"79";"-50,397417";"-27,868596";NULL;NULL;NULL;"Exame-20";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2688";"2688";"79";"-50,579628";"-28,074496";NULL;NULL;NULL;"Exame-21";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2689";"2689";"79";"-50,878276";"-28,510532";NULL;NULL;NULL;"Exame-22";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2690";"2690";"79";"-51,037241";"-28,416846";NULL;NULL;NULL;"Exame-23";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2691";"2691";"79";"-51,05389";"-28,394818";NULL;NULL;NULL;"Exame-24";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2692";"2692";"79";"-51,106975";"-28,356763";NULL;NULL;NULL;"Exame-25";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2693";"2693";"79";"-51,432868";"-28,293338";NULL;NULL;NULL;"Exame-26";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2694";"2694";"79";"-51,668352";"-28,266678";NULL;NULL;NULL;"Exame-27";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2695";"2695";"79";"-52,361914";"-28,283931";NULL;"Perfil  parcial";"790,0";"Exame-28";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2696";"2696";"79";"-52,247726";"-28,387057";NULL;NULL;NULL;"Exame-29";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2697";"2697";"79";"-51,610413";"-28,801209";NULL;NULL;NULL;"Exame-30";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2698";"2698";"79";"-51,120849";"-29,382121";NULL;"Perfil completo";"500,0";"Exame-31";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2699";"2699";"79";"-51,100124";"-29,505811";NULL;"Perfil completo";"380,0";"Exame-32";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2700";"2700";"79";"-51,145314";"-29,789442";NULL;NULL;NULL;"Exame-33";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2701";"2701";"79";"-51,144071";"-29,967275";NULL;NULL;NULL;"Exame-34";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2702";"2702";"79";"-51,011303";"-29,895083";NULL;"Perfil completo";"100,0";"Exame-35";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2703";"2703";"79";"-50,997601";"-29,884241";NULL;"Perfil  parcial";"40,0";"Exame-36";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2704";"2704";"79";"-50,688094";"-29,483821";NULL;NULL;NULL;"Exame-37";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2705";"2705";"79";"-50,649374";"-29,470063";NULL;NULL;NULL;"Exame-38";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2706";"2706";"79";"-50,596017";"-29,449729";NULL;NULL;NULL;"Exame-39";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2707";"2707";"79";"-50,605782";"-29,438846";NULL;NULL;NULL;"Exame-40";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2708";"2708";"79";"-51,122748";"-29,118383";NULL;NULL;NULL;"Exame-41";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2709";"2709";"79";"-51,213063";"-29,17579";NULL;NULL;NULL;"Exame-42";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2710";"2710";"79";"-51,291575";"-29,21029";NULL;"Perfil  parcial";"740,0";"Exame-43";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2711";"2711";"79";"-51,355478";"-29,331363";NULL;NULL;NULL;"Exame-44";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2712";"2712";"79";"-51,351533";"-29,49226";NULL;NULL;NULL;"Exame-45";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2713";"2713";"79";"-51,733322";"-29,676375";NULL;"Perfil  parcial";"40,0";"Exame-46";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2714";"2714";"79";"-51,922282";"-29,530621";NULL;NULL;NULL;"Exame-47";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2715";"2715";"79";"-52,236115";"-29,150013";NULL;NULL;NULL;"Exame-48";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2716";"2716";"79";"-52,249417";"-29,13052";NULL;NULL;NULL;"Exame-49";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2717";"2717";"79";"-52,251693";"-29,12237";NULL;"Perfil  parcial";"500,0";"Exame-50";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2718";"2718";"79";"-52,323506";"-29,016975";NULL;NULL;NULL;"Exame-51";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2719";"2719";"79";"-52,366808";"-28,98046";NULL;NULL;NULL;"Exame-52";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2720";"2720";"79";"-52,449099";"-28,846066";NULL;"Perfil  parcial";"710,0";"Exame-53";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2721";"2721";"79";"-52,583051";"-28,705151";NULL;"Perfil  parcial";"520,0";"Exame-54";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2722";"2722";"79";"-52,698565";"-28,280506";NULL;NULL;NULL;"Exame-55";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2723";"2723";"79";"-52,502142";"-28,227462";NULL;NULL;NULL;"Exame-56";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2724";"2724";"79";"-52,546563";"-28,12603";NULL;NULL;NULL;"Exame-57";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2725";"2725";"79";"-52,608171";"-28,075838";NULL;NULL;NULL;"Exame-58";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2726";"2726";"79";"-52,728971";"-27,983165";NULL;"Perfil  parcial";"625,0";"Exame-59";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2727";"2727";"79";"-52,851376";"-27,815466";NULL;"Perfil  parcial";"640,0";"Exame-60";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2728";"2728";"79";"-53,088856";"-27,91822";NULL;NULL;NULL;"Exame-61";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2729";"2729";"79";"-53,193184";"-27,883953";NULL;"Perfil  parcial";"485,0";"Exame-62";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2730";"2730";"79";"-53,744855";"-28,361202";NULL;NULL;NULL;"Exame-63";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2731";"2731";"79";"-53,834598";"-28,37249";NULL;"Perfil  parcial";"370,0";"Exame-64";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2732";"2732";"79";"-53,878257";"-28,380211";NULL;NULL;NULL;"Exame-65";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2733";"2733";"79";"-53,601262";"-28,691635";NULL;NULL;NULL;"Exame-66";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2734";"2734";"79";"-53,675712";"-28,951589";NULL;NULL;NULL;"Exame-67";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2735";"2735";"79";"-53,669943";"-29,382324";NULL;NULL;NULL;"Exame-68";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2736";"2736";"79";"-54,16842";"-29,641935";NULL;"Perfil  parcial";"135,0";"Exame-69";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2737";"2737";"79";"-54,248434";"-29,634463";NULL;NULL;NULL;"Exame-70";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2738";"2738";"79";"-54,658355";"-29,684329";NULL;NULL;NULL;"Exame-71";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2739";"2739";"79";"-54,674413";"-29,658548";NULL;NULL;NULL;"Exame-72";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"2740";"2740";"79";"-54,779812";"-29,286977";NULL;"Perfil  parcial";"350,0";"Exame-73";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
