Data;REGIAO;ESTADO;CODIGO;NOME;LATITUDE;LONGITUDE;ALTITUDE;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);RADIACAO GLOBAL (KJ/m²);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);VENTO, VELOCIDADE HORARIA (m/s)
2019-03-31;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1141.7384615384617;30.9;17.4;100.0;46.0;1.1125
2019-04-01;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1045.8846153846157;31.1;19.2;99.0;48.0;1.041666666666667
2019-04-02;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.4;921.2384615384618;31.0;22.3;98.0;52.0;1.3541666666666667
2019-04-03;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1203.446153846154;32.2;21.9;99.0;48.0;1.0208333333333333
2019-04-04;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1555.8538461538462;32.4;20.8;100.0;52.0;2.254166666666667
2019-04-05;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;20.4;1008.8692307692309;30.5;22.0;100.0;65.0;2.708333333333334
2019-04-06;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;6.6000000000000005;364.14375;22.4;18.8;100.0;82.0;1.5458333333333334
2019-04-07;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;890.2933333333333;26.1;18.5;100.0;61.0;1.4374999999999998
2019-04-08;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1629.9538461538464;27.7;13.1;100.0;46.0;1.3083333333333336
2019-04-09;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.2;1757.930769230769;29.8;13.1;100.0;34.0;0.8375
2019-04-10;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1668.784615384615;30.2;15.9;98.0;47.0;1.3291666666666666
2019-04-11;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.2;1504.0076923076924;30.6;15.3;100.0;31.0;0.9250000000000002
2019-04-12;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1501.823076923077;30.9;16.8;97.0;42.0;0.6166666666666666
2019-04-13;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.2;1018.9;31.2;17.8;88.0;34.0;0.8041666666666667
2019-04-14;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.8;1075.784615384615;30.4;21.1;86.0;52.0;1.1041666666666667
2019-04-15;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1309.784615384615;31.7;20.8;90.0;37.0;0.8625000000000002
2019-04-16;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1329.9615384615386;31.6;20.3;91.0;30.0;0.6999999999999998
2019-04-17;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1672.130769230769;32.3;19.2;74.0;25.0;0.9458333333333332
2019-04-18;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1525.0076923076924;32.1;16.6;93.0;31.0;0.8541666666666665
2019-04-19;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1325.6230769230767;33.3;19.4;98.0;26.0;0.8624999999999999
2019-04-20;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1355.0461538461536;33.8;21.2;90.0;20.0;1.6000000000000003
2019-04-21;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;1.2;739.146153846154;30.7;20.5;95.0;27.0;1.5208333333333337
2019-04-22;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;13.8;530.9;24.8;20.0;95.0;59.0;1.4000000000000004
2019-04-23;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.2;1359.423076923077;31.1;21.3;100.0;47.0;0.8333333333333334
2019-04-24;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1394.8615384615389;31.7;19.6;100.0;53.0;0.8749999999999999
2019-04-25;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1500.3769230769235;33.6;20.4;100.0;44.0;1.3541666666666667
2019-04-26;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1482.1153846153843;34.0;20.9;100.0;45.0;1.0708333333333335
2019-04-27;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1287.1230769230767;32.9;20.2;85.0;27.0;1.6791666666666665
2019-04-28;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;3.0;1085.915384615385;29.7;22.3;74.0;46.0;1.625
2019-04-29;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1346.715384615385;29.2;19.2;84.0;30.0;0.8916666666666669
2019-04-30;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;12.6;928.0071428571428;31.8;18.6;81.0;38.0;1.5458333333333334
2019-05-01;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;15.6;393.3625;24.5;20.6;99.0;72.0;1.8708333333333331
2019-05-02;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;999.7076923076922;28.1;18.3;100.0;64.0;1.0458333333333332
2019-05-03;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;29.4;207.0923076923077;26.4;20.8;100.0;79.0;2.041666666666667
2019-05-04;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.4;1488.3166666666666;31.4;19.6;99.0;51.0;1.8208333333333333
2019-05-05;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1552.5749999999998;31.9;20.7;95.0;52.0;1.275
2019-05-06;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1218.7583333333334;31.6;20.2;100.0;56.0;0.9958333333333332
2019-05-07;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1575.1333333333332;32.9;19.8;100.0;46.0;0.8166666666666668
2019-05-08;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1384.6666666666667;31.1;20.2;100.0;56.0;1.1083333333333334
2019-05-09;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1434.916666666667;31.4;21.2;91.0;54.0;1.9541666666666664
2019-05-10;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1429.2333333333331;32.1;21.4;80.0;41.0;2.3791666666666664
2019-05-11;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1282.8363636363638;30.9;21.1;72.0;40.0;2.8375000000000004
2019-05-12;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;666.6272727272727;25.9;19.0;76.0;43.0;1.1499999999999997
2019-05-13;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;461.44166666666666;23.4;17.4;87.0;36.0;1.879166666666667
2019-05-14;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1085.7818181818182;21.3;12.1;97.0;57.0;1.9583333333333333
2019-05-15;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1059.7666666666669;22.8;10.5;100.0;58.0;1.3583333333333334
2019-05-16;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;944.9545454545452;25.7;12.7;100.0;58.0;1.0500000000000005
2019-05-17;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1460.1999999999998;27.7;16.5;97.0;53.0;1.5166666666666666
2019-05-18;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1457.7636363636366;27.2;17.2;96.0;59.0;1.645833333333333
2019-05-19;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1397.5000000000002;29.5;13.7;100.0;41.0;1.0291666666666668
2019-05-20;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1599.6636363636362;30.3;14.2;100.0;34.0;1.15
2019-05-21;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1606.8454545454545;30.8;14.3;99.0;34.0;1.1916666666666669
2019-05-22;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;935.35;29.2;16.7;96.0;55.0;1.0875
2019-05-23;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;6.2;212.85294117647055;24.0;17.7;100.0;82.0;1.4041666666666666
2019-05-24;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.2;1256.2076923076925;21.1;14.5;95.0;44.0;3.070833333333334
2019-05-25;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1645.4636363636362;22.9;7.1;100.0;51.0;0.8833333333333333
2019-05-26;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.2;1608.290909090909;27.9;10.5;100.0;41.0;1.4708333333333334
2019-05-27;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1375.1727272727271;31.9;16.4;90.0;48.0;2.141666666666667
2019-05-28;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.2;1147.7272727272727;31.2;19.4;98.0;54.0;2.5541666666666667
2019-05-29;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;2.6;1416.4636363636362;31.7;20.4;100.0;52.0;1.2416666666666665
2019-05-30;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1432.527272727273;32.9;19.5;96.0;40.0;2.0125
2019-05-31;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1192.1818181818182;30.6;18.7;96.0;50.0;3.183333333333333
2019-06-01;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;3.6;835.3750000000001;30.0;21.3;99.0;54.0;1.0583333333333331
2019-06-02;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.6000000000000001;352.61999999999995;22.7;19.1;100.0;80.0;1.2416666666666667
2019-06-03;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;5.4;995.7823529411764;24.0;16.9;99.0;69.0;1.945833333333333
2019-06-04;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.2;1050.5846153846155;24.7;13.3;100.0;50.0;1.0125
2019-06-05;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1647.7090909090914;23.7;12.9;93.0;27.0;2.0541666666666667
2019-06-06;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1634.3;26.5;6.7;100.0;33.0;1.175
2019-06-07;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1557.2181818181816;30.0;11.9;91.0;32.0;1.3
2019-06-08;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1228.7272727272727;29.8;13.8;99.0;33.0;1.0458333333333332
2019-06-09;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1566.8454545454545;28.3;15.1;92.0;30.0;1.5166666666666666
2019-06-10;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1517.709090909091;29.0;11.6;100.0;38.0;1.0833333333333333
2019-06-11;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1472.3727272727274;31.9;11.4;100.0;34.0;1.2875
2019-06-12;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1489.6181818181817;32.0;14.9;99.0;31.0;2.0791666666666666
2019-06-13;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1523.2272727272727;32.1;16.3;82.0;27.0;2.4958333333333336
2019-06-14;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1176.5636363636363;31.8;14.4;95.0;29.0;1.6000000000000003
2019-06-15;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1188.1909090909091;31.8;18.1;80.0;22.0;2.4625
2019-06-16;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1346.5363636363636;32.3;19.7;84.0;31.0;1.4541666666666666
2019-06-17;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1513.6818181818182;30.6;12.8;97.0;12.0;1.1249999999999998
2019-06-18;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1519.5545454545454;31.1;15.5;82.0;12.0;2.0708333333333333
2019-06-19;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1384.6272727272728;31.2;12.5;97.0;13.0;1.2083333333333337
2019-06-20;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1192.081818181818;29.0;14.4;95.0;28.0;0.7416666666666666
2019-06-21;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1417.527272727273;30.7;12.8;100.0;20.0;1.354166666666667
2019-06-22;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1502.6363636363635;30.5;14.3;94.0;27.0;1.595833333333333
2019-06-23;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1537.8090909090906;30.5;11.8;98.0;27.0;1.679166666666667
2019-06-24;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1536.8181818181818;31.1;10.2;97.0;27.0;2.120833333333333
2019-06-25;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1484.1727272727271;31.0;12.8;90.0;29.0;3.4625
2019-06-26;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;4.800000000000001;161.72727272727275;23.4;14.5;100.0;51.0;1.2458333333333331
2019-06-27;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;4.4;365.3;22.2;15.5;100.0;84.0;1.1291666666666669
2019-06-28;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1344.3454545454545;33.1;17.6;99.0;29.0;2.4666666666666663
2019-06-29;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1490.527272727273;33.4;17.7;86.0;30.0;2.6375000000000006
2019-06-30;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1498.609090909091;33.5;15.4;94.0;31.0;2.058333333333333
2019-07-01;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1288.85;32.3;14.5;100.0;33.0;1.8333333333333333
2019-07-02;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;650.6750000000001;26.6;16.1;100.0;61.0;0.9791666666666669
2019-07-03;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;24.8;725.1249999999999;31.7;15.8;100.0;40.0;1.991666666666667
2019-07-04;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;32.599999999999994;123.68;19.7;16.8;100.0;95.0;1.0291666666666668
2019-07-05;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;2.2;1267.3428571428572;19.7;10.8;100.0;32.0;3.020833333333333
2019-07-06;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1679.809090909091;15.6;1.0;97.0;24.0;1.7625
2019-07-07;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1529.2416666666666;20.3;-1.2;100.0;30.0;1.1249999999999998
2019-07-08;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1623.245454545455;23.4;1.6;100.0;29.0;1.0875
2019-07-09;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1586.690909090909;28.8;3.3;100.0;24.0;0.9291666666666668
2019-07-10;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1581.509090909091;31.4;7.6;100.0;18.0;1.5666666666666664
2019-07-11;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1530.7454545454543;31.1;8.1;98.0;23.0;1.5333333333333332
2019-07-12;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1536.1454545454544;31.0;9.7;97.0;23.0;1.2375000000000005
2019-07-13;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1502.6818181818182;32.6;9.8;97.0;23.0;2.3208333333333333
2019-07-14;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1463.7454545454543;33.2;11.2;96.0;22.0;1.9625
2019-07-15;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;4.800000000000001;406.8249999999999;22.1;12.4;97.0;50.0;1.4333333333333331
2019-07-16;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;2.8;1418.7636363636366;24.0;15.2;100.0;36.0;1.3666666666666665
2019-07-17;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1549.609090909091;23.6;6.8;99.0;40.0;1.6291666666666664
2019-07-18;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1154.0272727272725;23.4;12.4;90.0;43.0;1.8166666666666664
2019-07-19;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1143.5;28.0;12.1;96.0;38.0;1.4458333333333335
2019-07-20;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1502.3363636363638;31.7;12.4;100.0;31.0;1.5291666666666668
2019-07-21;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1109.5833333333333;32.1;17.5;68.0;27.0;4.045833333333333
2019-07-22;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;772.3916666666665;31.4;15.1;81.0;30.0;3.0750000000000006
2019-07-23;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1471.466666666667;33.5;16.7;79.0;24.0;2.641666666666666
2019-07-24;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1317.0583333333332;28.5;13.3;96.0;42.0;2.0083333333333333
2019-07-25;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1025.5;24.0;12.7;95.0;51.0;1.9000000000000004
2019-07-26;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1012.4;24.0;11.6;95.0;51.0;2.4041666666666663
2019-07-27;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1452.3416666666665;25.0;10.7;92.0;44.0;2.120833333333333
2019-07-28;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1410.2583333333334;29.3;10.1;90.0;35.0;1.5333333333333334
2019-07-29;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1344.0333333333333;30.7;12.6;91.0;25.0;1.416666666666667
2019-07-30;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1420.0916666666665;32.0;12.9;90.0;25.0;1.2041666666666666
2019-07-31;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1468.275;31.4;11.7;99.0;26.0;1.408333333333333
2019-08-01;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1498.8416666666672;34.0;15.7;75.0;20.0;3.433333333333332
2019-08-02;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1113.0333333333333;23.0;12.1;80.0;35.0;4.066666666666667
2019-08-03;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;798.7333333333332;19.5;7.7;87.0;24.0;3.2000000000000006
2019-08-04;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1611.841666666667;22.7;-0.9;97.0;28.0;1.8416666666666668
2019-08-05;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1346.95;24.7;7.4;97.0;43.0;1.8166666666666669
2019-08-06;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1479.858333333333;30.0;13.0;95.0;33.0;3.1
2019-08-07;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;1.8;1240.85;33.4;16.4;90.0;30.0;3.108333333333333
2019-08-08;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.2;1231.1666666666667;34.4;15.3;100.0;24.0;1.2625
2019-08-09;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1597.9833333333331;35.3;19.5;73.0;17.0;3.270833333333333
2019-08-10;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1402.6833333333334;25.5;13.7;93.0;46.0;2.2291666666666665
2019-08-11;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1551.25;34.5;9.0;100.0;20.0;1.8
2019-08-12;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1517.3250000000005;36.9;14.8;85.0;20.0;2.216666666666667
2019-08-13;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1416.533333333333;27.2;16.0;90.0;24.0;3.1375000000000006
2019-08-14;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1487.8666666666666;26.2;10.0;67.0;30.0;2.908333333333333
2019-08-15;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1580.5583333333332;29.3;11.8;82.0;34.0;2.245833333333333
2019-08-16;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1462.1076923076923;32.2;18.4;71.0;22.0;2.808333333333333
2019-08-17;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1545.4666666666665;35.6;17.9;62.0;20.0;4.020833333333334
2019-08-18;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1010.6416666666668;34.2;17.8;80.0;28.0;2.7166666666666672
2019-08-19;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1340.4833333333331;30.7;18.3;90.0;41.0;2.620833333333333
2019-08-20;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1421.8384615384616;30.3;15.9;85.0;36.0;1.6458333333333337
2019-08-21;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1469.576923076923;30.8;13.6;100.0;33.0;1.1958333333333335
2019-08-22;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1495.3769230769233;31.5;12.6;93.0;29.0;1.5541666666666665
2019-08-23;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1488.069230769231;30.4;13.5;98.0;27.0;1.4333333333333331
2019-08-24;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1626.076923076923;31.4;8.1;98.0;14.0;1.3374999999999997
2019-08-25;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1553.684615384615;30.8;13.9;79.0;22.0;2.9166666666666665
2019-08-26;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1074.284615384615;32.2;13.9;77.0;26.0;2.2
2019-08-27;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;307.0692307692308;24.5;15.3;85.0;52.0;1.6583333333333334
2019-08-28;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1331.930769230769;33.1;12.0;98.0;26.0;1.3916666666666668
2019-08-29;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1457.4384615384613;35.1;16.7;82.0;23.0;1.691666666666667
2019-08-30;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1389.8461538461538;37.2;17.1;81.0;18.0;2.3000000000000003
2019-08-31;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;728.6307692307691;34.0;18.4;76.0;33.0;2.516666666666667
2019-09-01;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;14.2;159.19230769230768;23.4;16.4;100.0;76.0;1.8541666666666667
2019-09-02;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;1.8;860.5749999999999;26.9;14.9;98.0;57.0;1.2291666666666667
2019-09-03;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1154.7615384615383;30.0;18.0;96.0;51.0;1.3541666666666667
2019-09-04;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1419.3230769230768;32.9;16.9;97.0;38.0;1.6916666666666669
2019-09-05;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1339.9;32.2;17.4;82.0;44.0;2.0500000000000003
2019-09-06;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1390.176923076923;32.1;17.2;80.0;33.0;2.766666666666667
2019-09-07;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1594.2769230769231;39.3;21.0;77.0;11.0;3.5083333333333333
2019-09-08;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1444.746153846154;38.9;16.7;77.0;14.0;2.725
2019-09-09;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1662.9076923076923;39.6;18.6;71.0;16.0;3.9875
2019-09-10;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1432.4076923076923;39.1;19.1;76.0;15.0;3.270833333333333
2019-09-11;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1183.346153846154;38.8;17.4;83.0;14.0;2.670833333333334
2019-09-12;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1259.423076923077;27.2;19.3;89.0;36.0;3.158333333333333
2019-09-13;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1565.330769230769;31.9;13.8;96.0;38.0;1.5708333333333335
2019-09-14;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1544.3230769230768;37.0;16.4;95.0;22.0;1.8
2019-09-15;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1538.3153846153846;41.1;20.5;67.0;13.0;2.141666666666667
2019-09-16;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1599.9846153846154;40.8;20.6;53.0;12.0;3.2625
2019-09-17;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1293.3461538461538;38.2;19.1;71.0;19.0;2.4833333333333334
2019-09-18;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1107.623076923077;30.2;18.2;93.0;44.0;1.675
2019-09-19;CO;MS;A743;RIO BRILHANTE;-21.774944;-54.528108;324.31;0.0;1207.523076923077;38.3;18.4;87.0;26.0;2.8625000000000003
